0,0,,0,0,,0,0
-0.16755162,0,,-0.6702065,0.18,,-1.2566371,0
-0.6702065,0.18,,-3.2672562,1.08,,-4.021239,1.08
-1.5917402,0.54,,-7.03716736,2.3400002,,-3.853687,1.8
-2.59705,0.72,,-5.948082,2.7,,-4.523894,2.52
-3.6861352,1.08,,-6.953392,3.96,,-6.2831856,4.5
-5.0265484,1.44,,-5.0265484,5.04,,-4.775221,4.32
-6.366961,1.8,,-9.215339,6.66,,-3.51858368,4.86
-7.79115,2.16,,-14.241887,8.64,,5.5292032,7.2
-9.047788,2.52,,-13.236577,9.18,,6.78584036,7.02
-10.471975,2.7,,-12.482595,9.54,,8.210029,6.8399996
-11.644837,2.88,,-11.058407,9.9,,9.717994,7.02
-12.9852492,3.0600002,,-7.4560468,10.9800008,,11.896164,7.92
-14.409438,3.4199998,,-4.6914452,12.06,,13.739233,8.28
-15.666076,3.4199998,,-3.9374628,12.240001,,24.378762,10.08
-17.090266,3.6,,-2.261947,12.06,,36.693804,11.88
-18.263126,3.6,,0.33510324,12.42,,38.871976,11.88
-19.6873152,3.6,,1.75929184,12.6,,45.49026,12.42
-21.195278,3.6,,-1.5917402,12.06,,51.68967,12.780001
-22.78702,3.6,,-1.5917402,10.9800008,,50.51681,11.88
-24.462536,3.4199998,,-2.178171,10.62,,49.93038,13.86
-26.13805,3.4199998,,-4.1050144,10.8,,51.10324,13.679999
-27.56224,3.2399998,,-5.0265484,8.82,,51.10324,13.500001
-28.98643,3.0600002,,-1.75929184,6.1200004,,50.433036,14.22
-30.57817,2.88,,-2.9321532,4.5,,43.31209,11.52
-31.918581,2.7,,-2.8483774,3.2399998,,41.804128,10.62
-33.342772,2.7,,-3.51858368,1.8,,32.421238,5.76
-34.76696,2.7,,1.2566371,-1.98,,21.697934,3.0600002
-35.93982,2.3400002,,0.58643068,-2.7,,9.466666,-2.16
-37.028908,2.16,,0.08377581,-3.6,,-0.75398224,-4.86
-38.28554,1.8,,0,-3.78,,-2.0106194,-5.94
-39.542184,1.44,,-1.0890855,-3.78,,-8.712684,-7.92
-40.715044,1.08,,-1.75929184,-2.88,,-14.493215,-10.62
-41.720352,0.72,,-2.7646016,-2.52,,-22.703244,-11.88
-42.97699,0.36,,-3.099705,-2.88,,-34.93451,-14.76
-44.3174,0,,-4.1050144,-4.5,,-41.97168,-16.92
-45.741592,-0.36,,-4.021239,-4.32,,-43.56342,-19.8
-46.998228,-0.54,,-4.775221,-5.04,,-42.055456,-22.32
-48.50619,-0.9,,-7.4560468,-5.22,,-42.223004,-24.300002
-49.846604,-1.08,,-7.3722708,-5.04,,-43.9823,-25.740002
-51.2707936,-1.08,,-10.97463,-4.32,,-44.066076,-26.279998
-52.69498,-1.26,,-10.890855,-3.6,,-49.343952,-26.820002
-54.454276,-1.26,,-9.885546,-2.52,,-48.08731,-26.820002
-55.96224,-1.26,,-11.058407,-3.0600002,,-45.90914,-26.820002
-57.637752,-1.08,,-9.131563,-3.78,,-44.3174,-27.000002
-58.47551,-1.26,,-7.3722708,-3.6,,-42.725664,-27.000002
-57.97286,-1.98,,-6.366961,-3.0600002,,-41.720352,-26.46
-57.051324,-2.88,,-5.0265484,-3.96,,-38.36932,-26.279998
-55.878464,-3.4199998,,-4.021239,-4.6800004,,-32.588788,-25.740002
-54.53805,-4.14,,0.8377581,-2.3400002,,-25.132742,-24.12
-53.28141,-4.6800004,,1.340413,-2.16,,-23.708554,-23.94
-51.9409968,-5.22,,8.377581,0.9,,-22.535692,-24.300002
-50.851912,-5.58,,9.299114,0.9,,-16.420058,-22.32
-49.260172,-5.94,,6.031858,3.6,,-17.341592,-21.42
-47.835984,-6.4799996,,5.612979,4.6800004,,-16.33628,-21.24
-46.244248,-7.02,,7.6235984,5.76,,-16.671386,-18.9
-44.73628,-7.38,,10.97463,6.3,,-14.99587,-17.4600016
-43.060764,-7.56,,15.749851,6.4799996,,-17.928022,-16.2
-41.5528,-7.7400004,,13.4879052,6.3,,-18.346902,-14.94
-40.0448368,-7.92,,11.97994,6.3,,-19.18466,-13.679999
-38.28554,-7.92,,15.917403,5.94,,-20.0224184,-13.32
-36.526252,-7.7400004,,15.163422,5.94,,-21.195278,-13.139999
-35.102064,-7.56,,21.78171,5.04,,-25.467844,-12.780001
-33.510324,-7.2,,21.027728,5.04,,-26.13805,-12.42
-31.918581,-6.66,,23.289674,4.32,,-35.018288,-11.52
-30.661946,-6.3,,21.94926,3.2399998,,-36.610028,-11.16
-29.321532,-6.1200004,,21.195278,3.4199998,,-39.039524,-10.62
-27.729792,-5.76,,20.692624,3.6,,-40.798816,-9.9
-26.221826,-5.22,,18.263126,3.78,,-43.228316,-9.54
-24.211208,-4.5,,13.906784,3.4199998,,-50.09793,-8.64
-22.619466,-3.96,,18.095576,3.0600002,,-52.192324,-6.1200004
-21.111502,-3.6,,18.514454,4.32,,-52.94631,-6.1200004
-19.603538,-3.2399998,,16.755162,6.4799996,,-53.030084,-0.36
-18.17935,-2.88,,15.666076,7.2,,-54.705604,4.6800004
-16.420058,-2.52,,16.420058,9.18,,-58.30796,12.06
-14.660766,-2.16,,18.849556,9.360001,,-59.06194,13.86
-12.566371,-1.8,,13.4879052,13.139999,,-59.564596,16.02
-10.890855,-1.44,,15.498525,11.7,,-53.030084,22.5
-9.047788,-1.08,,16.084956,10.8,,-45.49026,27.539998
-7.12094336,-0.72,,13.069025,14.04,,-35.437164,34.74
-5.696755,-0.36,,14.158112,17.28,,-32.588788,34.02
-3.9374628,0,,14.99587,17.64,,-22.95457,39.96
-2.0943952,0.18,,16.001178,19.08,,-17.006488,43.38
-0.25132744,0.54,,18.095576,22.140002,,-13.236577,42.66
1.340413,1.08,,19.435988,21.6,,-12.231268,42.84
3.015929,1.6199999,,24.881414,23.58,,0.25132744,47.52
4.6076692,1.98,,26.054276,24.12,,5.612979,49.14
6.031858,2.52,,26.389378,24.300002,,6.115634,49.14
7.79115,2.88,,26.473154,23.58,,6.5345124,47.699996
8.964011,3.4199998,,28.735102,22.5,,6.86961636,42.3
8.377581,4.6800004,,30.661946,21.42,,8.628908,47.16
7.03716736,5.58,,30.159292,22.5,,9.550442,49.86
5.780531,6.8399996,,29.74041,23.22,,10.723304,52.74
4.021239,7.38,,29.656634,21.9600016,,14.074335,59.4
2.59705,8.28,,29.99174,23.58,,13.320353,59.4
0.58643068,9,,29.070204,24.66,,11.812388,60.300004
-1.0053097,9.72,,28.818876,26.820002,,1.92684352,67.32
-2.59705,10.08,,31.583478,23.58,,1.1728613,68.22
-4.523894,10.44,,31.332152,22.5,,0.50265484,68.22
-6.031858,10.8,,30.494394,21.6,,-5.0265484,69.8400036
-7.3722708,10.9800008,,29.74041,20.88,,-6.6182884,70.2
-8.712684,11.16,,26.389378,18.36,,-17.17404,75.6
-10.304424,11.16,,24.630086,17.82,,-23.876104,78.119992
-11.644837,10.8,,19.519762,14.22,,-30.494394,80.82
-13.1528016,10.44,,22.36814,13.139999,,-30.829496,79.56
-14.828317,9.9,,22.619466,11.7,,-30.494394,82.979992
-16.420058,9.360001,,20.7764,10.9800008,,-30.159292,83.34
-18.346902,9,,16.838938,10.26,,-30.075516,84.78
-19.938642,8.46,,17.17404,10.26,,-29.237754,84.06
-21.697934,7.7400004,,11.477285,10.8,,-28.902652,84.96
-23.289674,6.8399996,,12.39882,10.62,,-27.98112,86.4
-24.630086,6.1200004,,13.40413,11.16,,-25.467844,86.4
-26.389378,5.22,,14.912093,11.52,,-24.462536,87.12
-27.813568,3.96,,15.749851,11.88,,-22.36814,87.3
-28.98643,3.0600002,,17.341592,11.52,,-21.362832,89.46
-30.57817,1.6199999,,18.17935,10.26,,-11.225958,87.48
-32.002356,0.54,,19.268434,9.72,,-9.550442,86.22
-33.258996,-0.54,,20.692624,9.360001,,-5.5292032,85.86
-34.599408,-1.6199999,,24.881414,10.44,,1.8430676,87.8400064
-36.107372,-2.7,,31.080824,12.06,,4.942773,86.58
-37.112684,-3.4199998,,34.34808,12.780001,,5.780531,86.04
-37.78289,-4.14,,35.772268,12.780001,,4.775221,88.200008
-38.871976,-5.22,,35.772268,13.139999,,4.942773,93.6
-39.79351,-6.1200004,,36.945132,12.240001,,4.775221,100.08
-40.882596,-6.8399996,,38.453096,11.34,,6.450737,105.84
-42.055456,-7.38,,38.28554,12.240001,,9.299114,111.06
-43.144544,-8.46,,38.0342136,10.62,,8.880236,112.5
-44.56873,-9,,39.625956,10.08,,10.053097,113.04
-45.90914,-9.54,,39.709732,10.9800008,,7.9587016,115.02
-47.333332,-10.08,,39.039524,12.06,,-0.75398224,116.82
-48.589964,-10.44,,38.117992,12.959999,,-10.890855,122.4
-50.18171,-10.8,,42.474336,11.16,,-19.6873152,127.98
-51.52212,-10.9800008,,41.5528,12.240001,,-23.541002,128.16
-51.019468,-11.88,,40.882596,12.6,,-24.462536,129.24
-50.34926,-12.6,,39.709732,12.780001,,-27.310914,129.42
-49.260172,-13.139999,,38.7044232,12.240001,,-28.56755,128.52
-47.91976,-14.04,,38.453096,11.34,,-40.96637,132.84
-46.495576,-14.58,,38.117992,10.62,,-50.851912,138.24
-45.57404,-14.76,,37.866664,10.62,,-51.35457,138.59999
-44.14985,-15.12,,38.36932,11.52,,-50.014156,141.3
-42.641888,-15.3,,36.3587,13.32,,-50.851912,143.45999
-41.050144,-15.480001,,38.53687,14.76,,-49.59528,144.9
-39.458404,-15.3,,34.76696,16.92,,-50.51681,144.9
-37.95044,-15.12,,36.610028,17.1,,-51.187016,144.72
-36.274924,-14.76,,38.117992,15.84,,-46.998228,144.54
-34.76696,-14.22,,37.699112,16.2,,-45.15516,144.54
-33.17522,-13.500001,,34.93451,18.720002,,-34.515632,143.28
-31.834806,-12.959999,,35.604716,19.98,,-29.907964,142.92
-30.57817,-12.06,,35.604716,20.7,,-28.064896,143.28
-29.15398,-10.9800008,,36.77758,21.42,,-16.001178,140.76
-27.813568,-10.44,,38.36932,24.300002,,-14.409438,141.12
-26.473154,-9.18,,39.290856,23.4,,-2.261947,138.24
-24.96519,-8.28,,42.13923,25.2,,8.377581,136.08
-23.289674,-7.38,,43.395868,24.84,,19.268434,133.02
-21.94926,-6.1200004,,44.652504,24.300002,,25.38407,131.58
-20.608848,-5.4,,39.96106,25.740002,,22.870796,129.6
-19.0171068,-4.14,,39.542184,26.820002,,23.122124,127.619992
-17.676694,-3.2399998,,40.0448368,27.359998,,24.378762,125.28
-15.749851,-2.52,,42.725664,27.359998,,25.9704984,122.759992
-14.074335,-1.44,,44.820056,26.64,,24.79764,120.06
-12.482595,-0.54,,43.89852,25.2,,22.95457,120.600008
-10.97463,0.18,,49.260172,23.04,,22.284364,121.14
-9.215339,1.08,,54.286724,21.24,,14.241887,116.99999
-7.539823,2.3400002,,52.86253,21.78,,9.801769,115.74
-6.115634,3.2399998,,55.12448,20.16,,8.293805,115.2
-4.523894,4.14,,55.71091,18.9,,6.953392,116.46
-2.680826,5.04,,55.040708,19.08,,6.19941,116.28001
-1.1728613,5.58,,54.3705,20.16,,4.775221,116.64
0.50265484,6.1200004,,53.700296,21.06,,4.440118,117.71999
2.178171,6.66,,52.69498,22.68,,-1.4241887,119.16
4.1050144,7.38,,51.52212,23.22,,-3.099705,118.98
5.780531,7.92,,48.92507,23.22,,-13.823009,114.66
7.3722708,8.28,,47.584656,23.76,,-12.063716,113.76
9.131563,8.28,,50.433036,21.6,,-10.639527,111.6
10.890855,8.64,,50.6005868,20.52,,-11.561062,109.98
12.566371,8.64,,49.93038,19.8,,-13.99056,108.9
14.241887,8.64,,53.113856,19.98,,-14.660766,108.71999
14.828317,8.82,,55.12448,20.34,,-13.069025,108.71999
14.158112,9.360001,,49.76283,21.24,,-11.812388,108.71999
12.8176984,9.9,,51.2707936,21.78,,-9.382891,108.54
11.058407,10.26,,53.113856,23.04,,-6.366961,108.54
9.550442,10.62,,52.6112068,23.4,,-4.775221,109.08
8.461356,10.9800008,,51.68967,24.300002,,6.366961,110.700008
7.539823,11.34,,54.621828,24.66,,8.628908,110.16
5.780531,11.7,,55.71091,25.740002,,21.362832,111.96
3.6023596,11.7,,56.96755,26.099998,,22.284364,111.96
1.8430676,11.52,,58.47551,26.820002,,35.185836,113.94
0.16755162,11.34,,58.978164,27.179998,,39.039524,113.94
-1.5917402,10.9800008,,60.486132,27.359998,,41.050144,114.299992
-3.1834804,10.26,,61.57522,27.539998,,39.709732,113.04
-4.523894,9.72,,63.166956,27.9,,39.877284,110.700008
-5.948082,8.82,,63.669612,26.820002,,38.28554,111.06
-7.539823,7.92,,63.166956,24.84,,42.223004,106.92
-8.796459,7.2,,63.166956,24.300002,,46.076696,103.14
-10.136872,6.3,,63.669612,25.919998,,45.49026,102.6
-11.309733,5.4,,67.43953,23.4,,44.73628,104.399992
-12.566371,4.5,,69.11504,23.76,,44.73628,103.32
-13.739233,3.4199998,,68.94749,22.68,,44.820056,102.240008
-15.5823,1.8,,71.209432,21.6,,42.55811,100.259992
-17.17404,0.9,,70.45545,22.32,,40.631268,98.82001
-18.17935,-0.18,,70.45545,22.32,,29.070204,94.68001
-19.3522116,-1.26,,70.37167,22.86,,19.100884,91.44
-20.692624,-2.16,,69.198816,21.6,,10.053097,88.200008
-22.200588,-3.0600002,,68.61239,20.52,,8.796459,87.8400064
-23.792328,-3.78,,64.92625,18.36,,0.418879068,86.4
-25.38407,-4.86,,64.08849,18.9,,0.418879068,86.04
-27.143362,-5.76,,60.9050136,18.36,,2.8483774,84.420008
-28.735102,-6.4799996,,61.74277,18.18,,2.680826,82.8
-29.99174,-7.2,,61.072564,18.54,,0.58643068,81.72
-31.415928,-7.92,,60.318584,18.720002,,-0.9215338,81.54
-32.588788,-8.64,,57.88908,19.44,,-1.4241887,81.72
-33.76165,-9.18,,53.867848,20.7,,-0.58643068,81.36
-35.185836,-9.72,,54.53805,21.24,,8.796459,82.44
-36.19115,-10.08,,52.6112068,21.9600016,,10.890855,82.619992
-37.531564,-10.44,,54.035396,23.4,,10.890855,82.8
-38.871976,-10.62,,51.605896,25.740002,,22.619466,84.6
-40.128612,-11.16,,52.443652,25.380002,,25.132742,84.420008
-41.469024,-11.34,,52.86253,24.84,,28.14867,84.96
-42.641888,-11.52,,56.213564,28.26,,30.99705,84.78
-43.9823,-11.52,,56.96755,27.539998,,32.92389,84.78
-45.49026,-11.34,,58.056632,27.359998,,42.725664,87.48
-46.91445,-11.16,,58.643064,27.9,,54.035396,91.079992
-46.663124,-11.34,,60.318584,27.359998,,56.12979,91.079992
-46.076696,-11.7,,61.91032,28.08,,55.878464,92.7
-44.90383,-11.88,,63.585836,27.359998,,54.956932,93.96
-43.6471936,-11.88,,64.08849,27.9,,56.38112,95.76
-42.390556,-12.06,,64.42359,29.34,,53.78407,97.02
-40.798816,-12.240001,,62.831856,29.52,,55.20826,97.380008
-39.37463,-12.240001,,64.59115,29.7,,53.61652,98.64
-37.699112,-12.06,,62.58053,29.34,,52.443652,99
-36.274924,-11.7,,61.57522,29.16,,51.773444,98.82001
-34.76696,-11.34,,59.48082,28.44,,41.720352,99.72
-33.091446,-10.8,,64.08849,26.820002,,41.720352,99.36
-31.667256,-10.26,,63.837162,27.000002,,39.709732,99.36
-30.075516,-9.72,,63.166956,27.72,,34.515632,99.36
-28.735102,-9,,62.3292,28.44,,33.17522,99.36
-27.059588,-8.46,,61.491444,28.98,,32.33746,99.36
-25.886722,-7.38,,60.486132,28.619998,,22.535692,99.9
-24.630086,-6.8399996,,56.71622,26.279998,,19.938642,99.53999
-23.205898,-5.76,,55.96224,25.919998,,15.498525,99.9
-21.697934,-5.04,,55.54336,25.919998,,13.40413,100.08
-19.938642,-4.14,,54.53805,25.740002,,17.760472,103.86
-18.514454,-3.4199998,,57.470204,23.76,,18.346902,108.18
-16.838938,-2.7,,59.73215,23.04,,17.17404,107.81999
-15.247197,-1.6199999,,58.391736,23.4,,17.425368,111.6
-13.655457,-0.72,,57.72153,24.300002,,17.006488,107.81999
-11.812388,0.18,,53.28141,26.099998,,17.928022,109.8
-10.136872,0.9,,53.78407,26.279998,,19.0171068,109.08
-8.628908,1.6199999,,57.1351,26.099998,,20.273744,108.00001
-6.702065,2.3400002,,58.559288,25.02,,24.881414,110.16
-4.858997,3.0600002,,54.454276,26.820002,,32.086132,114.299992
-3.015929,3.6,,55.54336,27.359998,,33.17522,115.2
-1.5079645,4.14,,56.71622,28.8,,38.95575,116.82
0.25132744,4.5,,57.1351,28.98,,40.798816,116.1
1.6755162,4.86,,57.88908,28.619998,,45.238932,117.54
3.51858368,5.22,,60.40236,28.619998,,58.978164,122.03999
5.1103244,5.76,,61.40767,28.08,,61.57522,121.86
6.702065,5.94,,62.999404,27.539998,,62.245428,121.86
8.628908,6.3,,63.33451,27.9,,61.826544,123.66
10.3882,6.66,,62.412976,28.26,,62.999404,127.619992
12.147491,6.8399996,,63.753388,28.619998,,64.59115,131.94
13.655457,7.02,,64.7587,27.9,,64.33982,133.2
15.414748,7.02,,67.5233,26.279998,,63.418284,134.45999
17.425368,7.02,,69.9528,25.2,,62.496752,132.66
19.100884,6.66,,70.120344,25.2,,60.653688,134.28
20.525072,6.4799996,,74.8118,22.32,,60.318584,134.1
21.111502,6.3,,77.99527,21.24,,58.978164,135.18
20.357522,6.8399996,,76.48731,22.140002,,58.810616,135.54001
18.598228,7.7400004,,82.351616,18.720002,,58.140408,135.54001
17.090266,8.64,,81.59763,20.16,,55.71091,137.87999
15.5823,9.360001,,80.59232,20.88,,54.705604,138.59999
14.57699,9.9,,80.84365,20.52,,45.57404,139.68001
12.482595,10.44,,79.00059,21.24,,38.7044232,144.18
10.220649,10.8,,77.82772,20.52,,39.37463,147.6
8.210029,10.9800008,,76.319752,21.06,,38.7044232,148.32
6.5345124,10.9800008,,75.56578,21.78,,38.7044232,148.32
4.6914452,10.8,,74.56047,21.6,,39.542184,153
3.015929,10.44,,76.65486,20.52,,37.447784,157.14
1.6755162,9.9,,76.235984,20.52,,38.28554,157.86
0.08377581,9.360001,,75.063128,20.16,,39.625956,158.76001
-1.0890855,8.64,,72.13097,20.16,,42.97699,157.86
-2.3457226,8.28,,69.198816,20.7,,44.90383,157.86
-3.6861352,7.38,,69.36637,20.34,,54.286724,152.64
-5.2778752,6.3,,66.18289,21.24,,61.57522,148.14
-6.78584036,5.58,,65.68023,22.140002,,65.177576,148.14
-8.293805,4.5,,67.020648,21.06,,65.51268,149.04001
-9.550442,3.2399998,,67.1882,21.42,,72.54985,149.94
-10.97463,2.52,,68.10973,21.9600016,,82.435392,155.52
-12.231268,1.26,,69.86902,23.94,,86.03776,155.16
-13.739233,0.54,,70.45545,25.2,,94.49911,160.74
-15.163422,-0.18,,71.96342,25.380002,,94.666664,161.28
-16.671386,-1.08,,76.235984,27.539998,,93.99645,167.4
-17.928022,-1.8,,80.59232,29.7,,94.08023,169.2
-19.603538,-2.88,,80.92743,30.24,,94.24778,170.64
-20.860176,-3.6,,82.68672,33.12,,94.41534,172.08
-22.284364,-4.14,,78.16283,35.64,,98.01769,178.56
-23.708554,-4.86,,77.9115,36.72,,99.44189,180.9
-25.048966,-5.94,,80.17345,37.08,,99.944536,180.540016
-26.556928,-6.4799996,,79.50324,36.539996,,95.00176,179.82
-27.813568,-7.38,,77.15752,35.82,,87.71327,176.76
-29.070204,-7.92,,80.50855,35.1,,87.461944,176.400016
-30.326844,-8.28,,78.74926,34.38,,84.529784,176.400016
-31.499702,-8.64,,83.440708,32.579998,,73.63894,173.34
-32.840116,-8.82,,83.02182,32.76,,62.91563,170.64
-34.096752,-9,,87.04306,30.960002,,59.648372,170.1
-35.35339,-9.360001,,85.95398,31.5,,55.12448,168.12
-36.861356,-9.72,,85.78643,32.04,,44.233628,171.36
-38.201768,-9.9,,84.78111,33.3,,44.9876068,178.2
-39.542184,-9.9,,83.356932,31.86,,45.57404,177.48
-40.798816,-9.9,,82.351616,32.76,,44.9876068,181.08
-41.469024,-9.72,,78.2466,30.78,,42.97699,183.78
-40.96637,-10.08,,74.89557,29.7,,44.3174,182.88
-40.0448368,-10.26,,74.225368,29.7,,46.7469,182.159984
-38.95575,-10.44,,77.325064,29.16,,49.5115,183.06
-37.447784,-10.62,,77.15752,29.7,,59.229492,185.94
-36.023592,-10.9800008,,74.47669,30.960002,,60.40236,186.659984
-34.515632,-11.16,,70.37167,33.48,,62.748076,186.84
-32.92389,-11.34,,66.18289,36,,69.11504,187.92
-31.1646,-11.34,,61.32389,39.059996,,75.81711,189.36002
-29.405308,-11.34,,58.391736,41.76,,86.54041,191.52
-27.646018,-11.16,,59.564596,42.3,,88.21593,190.799984
-26.221826,-10.8,,59.648372,42.66,,97.682592,192.6
